match,tmdb_id,tmdb_company_name,wikidata_id,wikidata_company_name,total_score,name_match_subscore,common_media_subscore,tmdb_media_count,wikidata_media_count,common_media_count
UNLIKELY,120683,Scum Films,Q94580374,Suma Filmes,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,174584,Akame Productions,Q11294453,Kaname Production,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,165755,Independent Mind Films,Q459290,independent film,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,24303,TV Union,Q11319574,TVMan Union,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,1128,Vicco Films,Q5986623,Icon Films,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,120696,Smatis Film,Q107172595,Artis Film,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,95945,Udomej Production,Q5204823,DEJ Productions,0.0000,0.7273,0.0000,1,6,0
UNLIKELY,182824,Reynar Productions,Q19358340,Ena Productions,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,86994,Decar Films,Q54709350,Decla Film,0.0000,0.7273,0.0000,2,9,0
UNLIKELY,90465,Pangea Productions,Q113130800,Manga Productions,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,86964,Vasco Films,Q97164077,Vaca Films,0.0000,0.7273,0.0000,1,6,0
UNLIKELY,23645,Arion Productions,Q109101258,Arlong Productions,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,160336,Archipel,Q79617105,Archipel 35,0.0000,0.7273,0.0000,1,2,0
UNLIKELY,152379,Varma Films,Q3555701,Vera Films,0.0000,0.7273,0.0000,1,3,0
UNLIKELY,160676,Alma Film Produktion,Q72398598,Allianz Filmproduktion,0.0000,0.7273,0.0000,2,2,0
UNLIKELY,7775,Independent Edge Films,Q459290,independent film,0.0000,0.7273,0.0000,6,1,0
UNLIKELY,182784,Conti Films,Q5986623,Icon Films,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,120825,Tartan Productions,Q21097821,TAT Productions,0.0000,0.7273,0.0000,1,6,0
UNLIKELY,12682,UBU Film,Q22681612,BulBul Film,0.0000,0.7273,0.0000,5,2,0
UNLIKELY,120841,Furia Films,Q101159239,Oria Films,0.0000,0.7273,0.0000,9,5,0
UNLIKELY,120847,VideoFlims,Q10390508,Videofilmes,0.0000,0.7273,0.0000,1,3,0
UNLIKELY,119241,Botnia Film,Q6470761,Bosna film,0.0000,0.7273,0.0000,1,4,0
UNLIKELY,182774,Fiery Film Company,Q3072557,Fine Arts Film Company,0.0000,0.7273,0.0000,2,4,0
UNLIKELY,120885,Levo Films,Q5972690,Lemon Films,0.0000,0.7273,0.0000,2,4,0
UNLIKELY,1125,Midega Film,Q54935543,MIA FILM,0.0000,0.7273,0.0000,12,3,0
UNLIKELY,160287,Aimer Films,Q25430830,Mer Film,0.0000,0.7273,0.0000,2,3,0
UNLIKELY,182755,Pato Filmes,Q6017691,Plato Film,0.0000,0.7273,0.0000,1,6,0
UNLIKELY,119185,goPOP Films,Q28843477,Go Films,0.0000,0.7273,0.0000,1,4,0
UNLIKELY,96068,Milos Film,Q20427764,Miles Films,0.0000,0.7273,0.0000,1,5,0
UNLIKELY,24421,Omni Films,Q116624732,Marni Films,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,50658,FUME FILMS,Q108183211,Lumen Films,0.0000,0.7273,0.0000,3,1,0
UNLIKELY,119168,Aryana Film,Q540172,Prana Film,0.0000,0.7273,0.0000,6,1,0
UNLIKELY,74320,Baran Film,Q3503539,Jadran Film,0.0000,0.7273,0.0000,2,48,0
UNLIKELY,12707,Seiko Films,Q1303835,Eikon Film,0.0000,0.7273,0.0000,73,6,0
UNLIKELY,152228,Plagon Film,Q73367818,Pagot Film,0.0000,0.7273,0.0000,1,2,0
UNLIKELY,120925,Urano Films,Q22000010,Aura Films,0.0000,0.7273,0.0000,1,3,0
UNLIKELY,119154,Tello Films,Q1317176,tellfilm,0.0000,0.7273,0.0000,9,3,0
UNLIKELY,24439,Tobina Film,Q2438131,Tobis Film,0.0000,0.7273,0.0000,10,24,0
UNLIKELY,23567,VT Films,Q23893056,Event Films,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,7961,Gaumont International,Q80804881,Gaumont GmbH,0.0000,0.7273,0.0000,69,1,0
UNLIKELY,120936,Debla Films,Q54709350,Decla Film,0.0000,0.7273,0.0000,1,9,0
UNLIKELY,74326,PiXiU Films,Q85793324,Piki Films,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,119142,Ronja Film,Q3940534,Romana Film,0.0000,0.7273,0.0000,2,34,0
UNLIKELY,119120,VFC Studios,Q177955,SF Studios,0.0000,0.7273,0.0000,1,215,0
UNLIKELY,90726,Bijou Films,Q2901576,Bibo Films,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,136176,Pandey Motion Pictures,Q107022380,Emotion Pictures,0.0000,0.7273,0.0000,3,1,0
UNLIKELY,121081,Zarah Films,Q4790142,Aria Films,0.0000,0.7273,0.0000,1,2,0
UNLIKELY,74383,Pagod Films,Q73367818,Pagot Film,0.0000,0.7273,0.0000,2,2,0
UNLIKELY,121138,Twin Studio,Q14508383,Wit Studio,0.0000,0.7273,0.0000,1,16,0
UNLIKELY,80743,Envis Film,Q108874283,Fenris Film,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,96212,Gegnia Film,Q101188881,Ena Film,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,96251,France Productions,Q108854946,Frame Productions,0.0000,0.7273,0.0000,3,1,0
UNLIKELY,2572,Cobra Film,Q80452333,Mobra Films,0.0000,0.7273,0.0000,5,3,0
UNLIKELY,17619,Atlas Film,Q110905007,Pallas Film,0.0000,0.7273,0.0000,24,2,0
UNLIKELY,189721,Serea Films,Q3555701,Vera Films,0.0000,0.7273,0.0000,1,3,0
UNLIKELY,86879,Ajax Films,Q18085656,Audax Films,0.0000,0.7273,0.0000,5,1,0
UNLIKELY,183211,Chivo Films,Q80803713,Chic Films,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,71785,Daniel Film,Q4390090,Daiei Film,0.0000,0.7273,0.0000,2,36,0
UNLIKELY,121537,Amilux Film,Q3840934,Lux Film,0.0000,0.7273,0.0000,1,143,0
UNLIKELY,182553,Agalma Film,Q2873244,Avala Film,0.0000,0.7273,0.0000,2,19,0
UNLIKELY,23124,Coral Films,Q101159239,Oria Films,0.0000,0.7273,0.0000,6,5,0
UNLIKELY,186695,Making Production,Q113130800,Manga Productions,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,151918,Cup Filmes,Q107139525,Clap Filmes,0.0000,0.7273,0.0000,3,1,0
UNLIKELY,12266,Norlan Productions,Q106412820,Norma Productions,0.0000,0.7273,0.0000,4,2,0
UNLIKELY,51170,Magnolia TV,Q3843346,Magnolia,0.0000,0.7273,0.0000,8,2,0
UNLIKELY,160797,Chichi Film,Q80803713,Chic Films,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,118697,DonArt production,Q5205731,DNA Productions,0.0000,0.7273,0.0000,3,3,0
UNLIKELY,118691,Awen Films,Q89014077,Arena Films,0.0000,0.7273,0.0000,2,3,0
UNLIKELY,182456,Garg Films,Q2861044,Argos Films,0.0000,0.7273,0.0000,1,17,0
UNLIKELY,12773,Banco Film,Q100600669,Bianca Film,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,23118,Leader Cinematografica,Q3943538,SD Cinematografica,0.0000,0.7273,0.0000,4,1,0
UNLIKELY,71782,Daniel Film,Q4390090,Daiei Film,0.0000,0.7273,0.0000,1,36,0
UNLIKELY,165966,WOW Studio,Q1149935,WWE Studios,0.0000,0.7273,0.0000,1,40,0
UNLIKELY,86747,Film Coolio,Q80177713,Film Coopi,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,118644,Carromato Producciones,Q67968748,CMO Producciones,0.0000,0.7273,0.0000,1,6,0
UNLIKELY,43796,Zadar Film,Q12905456,Vardar Film,0.0000,0.7273,0.0000,1,4,0
UNLIKELY,182430,Ifage - Filmproduktion,Q100701032,Via Filmproduktion,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,182416,The Benson Company,Q2914692,The Jim Henson Company,0.0000,0.7273,0.0000,3,25,0
UNLIKELY,165972,Maya Filmes,Q64976023,Baya Films,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,182397,Cacha Films,Q107813651,Achab Film,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,151736,Pamplin Entertainment,Q457893,Amblin Entertainment,0.0000,0.7273,0.0000,5,108,0
UNLIKELY,44507,Regina Productions,Q19358340,Ena Productions,0.0000,0.7273,0.0000,3,1,0
UNLIKELY,121865,Pan Agency,Q2826544,CAPA agency,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,121870,AB Wivefilm,Q10720408,Wivefilm,0.0000,0.7273,0.0000,15,2,0
UNLIKELY,121896,Roca Films,Q7367039,Rosa Filmes,0.0000,0.7273,0.0000,1,9,0
UNLIKELY,121927,Carol Film,Q2938735,Cargo Films,0.0000,0.7273,0.0000,1,2,0
UNLIKELY,166010,France Régions 3 (FR3),Q3080746,France Régions 3,0.0000,0.7273,0.0000,2,6,0
UNLIKELY,166031,Jota Films,Q24849199,Jonas Films,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,90878,Kaminsky Brothers Productions,Q6411303,King Brothers Productions,0.0000,0.7273,0.0000,1,6,0
UNLIKELY,151708,Gcamp Films,Q2420344,AP Films,0.0000,0.7273,0.0000,1,8,0
UNLIKELY,151687,Sabido Productions,Q7399810,Sai Productions,0.0000,0.7273,0.0000,4,1,0
UNLIKELY,74660,Diran Productions,Q24907551,Indira Productions,0.0000,0.7273,0.0000,1,3,0
UNLIKELY,160056,Studio Baku,Q29477284,Studio AKA,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,60992,San Cinema,Q7600659,Star Cinema,0.0000,0.7273,0.0000,2,62,0
UNLIKELY,22858,Niama Film,Q55407804,Enigma Film,0.0000,0.7273,0.0000,7,2,0
UNLIKELY,151627,Caspe Films,Q2420344,AP Films,0.0000,0.7273,0.0000,1,8,0
UNLIKELY,151626,Lydia Films,Q5969454,Laya Films,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,186751,Brand Production,Q17053928,Graand Production,0.0000,0.7273,0.0000,1,3,0
UNLIKELY,151566,Krai Kinema,Q3929491,Rai Cinema,0.0000,0.7273,0.0000,2,146,0
UNLIKELY,186771,Kartel Film,Q1688330,Satel Film,0.0000,0.7273,0.0000,1,5,0
UNLIKELY,122023,Slaviafilm,Q3951149,Savoia Film,0.0000,0.7273,0.0000,3,3,0
UNLIKELY,118445,Amigoes Creations Pvt. Ltd.,Q4746239,Amigos Creations,0.0000,0.7273,0.0000,1,3,0
UNLIKELY,12873,Felix Cinematorgrafica,Q18196446,Fida Cinematografica,0.0000,0.7273,0.0000,2,10,0
UNLIKELY,118430,Felis Films,Q79359940,Felix Film,0.0000,0.7273,0.0000,1,2,0
UNLIKELY,118419,Studio Duce,Q1150943,Studio Nue,0.0000,0.7273,0.0000,1,2,0
UNLIKELY,47758,Futra Film,Q5510667,Future Film,0.0000,0.7273,0.0000,1,2,0
UNLIKELY,2709,Misami Film,Q54935543,MIA FILM,0.0000,0.7273,0.0000,5,3,0
UNLIKELY,118392,Artimagen Producciones,Q2880386,RTI Producciones,0.0000,0.7273,0.0000,1,6,0
UNLIKELY,118372,Topar Films,Q47153394,Parc Films,0.0000,0.7273,0.0000,3,2,0
UNLIKELY,86694,Annam Productions,Q11294453,Kaname Production,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,182328,Les Films du Mélangeur,Q605307,Les films du losange,0.0000,0.7273,0.0000,1,41,0
UNLIKELY,182326,Juan Films,Q6155948,Janus Films,0.0000,0.7273,0.0000,4,2,0
UNLIKELY,51314,Romina Productions,Q78471937,Kroma Productions,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,153319,Albedo cinematografica,Q3943538,SD Cinematografica,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,118358,Caper Film,Q3649554,Caesar Film,0.0000,0.7273,0.0000,4,9,0
UNLIKELY,12897,Pacific Pictures,Q7568115,South Pacific Pictures,0.0000,0.7273,0.0000,6,3,0
UNLIKELY,122122,Nexos Films,Q16991828,Eros Films,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,12902,Satya Films,Q107009153,Alta Films,0.0000,0.7273,0.0000,2,4,0
UNLIKELY,74762,Mizar Films,Q3294957,Mars Films,0.0000,0.7273,0.0000,5,8,0
UNLIKELY,44537,Sabre Films,Q80661712,Babe Films,0.0000,0.7273,0.0000,4,3,0
UNLIKELY,151339,OOV Studios,Q45313638,SO Studios,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,122194,BANAA Productions,Q4765762,Anjana Productions,0.0000,0.7273,0.0000,1,3,0
UNLIKELY,118305,Lupe Films,Q108183211,Lumen Films,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,10123,Media Films,Q54935543,MIA FILM,0.0000,0.7273,0.0000,5,3,0
UNLIKELY,25010,Danais Film,Q21994251,Dis film,0.0000,0.7273,0.0000,2,2,0
UNLIKELY,122231,TVR Cinema,Q7600659,Star Cinema,0.0000,0.7273,0.0000,1,62,0
UNLIKELY,151324,Haypop Productions,Q2012913,Harpo Productions,0.0000,0.7273,0.0000,1,5,0
UNLIKELY,25053,Jones Film,Q24849199,Jonas Films,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,118193,Maniak Film,Q54935543,MIA FILM,0.0000,0.7273,0.0000,1,3,0
UNLIKELY,86601,Humble Motion Pictures,Q107022380,Emotion Pictures,0.0000,0.7273,0.0000,8,1,0
UNLIKELY,166234,Studio Add,Q107411970,Studio Flad,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,47347,Mazel Productions,Q3296046,Marvel Productions,0.0000,0.7273,0.0000,5,9,0
UNLIKELY,122313,Deux L Productions,Q13102309,Delux Productions,0.0000,0.7273,0.0000,1,2,0
UNLIKELY,86592,Vertex Motion Pictures,Q107022380,Emotion Pictures,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,151279,Nelli Films,Q19839170,Noel Films,0.0000,0.7273,0.0000,1,4,0
UNLIKELY,96747,DIVAN PRODUCTION,Q115424395,Ivania Productions,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,86575,Youngfilms,Q17063093,Myung Films,0.0000,0.7273,0.0000,1,5,0
UNLIKELY,66386,Joma Films,Q24849199,Jonas Films,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,122378,Martha Production,Q56441515,Artza Productions,0.0000,0.7273,0.0000,4,1,0
UNLIKELY,22704,Dobre Films,Q1243548,Dor Film,0.0000,0.7273,0.0000,5,22,0
UNLIKELY,122541,Berry Productions,Q108535484,Bowery Productions,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,66399,Aware Films,Q7969872,Warp Films,0.0000,0.7273,0.0000,3,11,0
UNLIKELY,22666,Story Film,Q110907621,Sektor Film,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,182183,Opera Films,Q3555701,Vera Films,0.0000,0.7273,0.0000,1,3,0
UNLIKELY,118025,3 Marys Entertainment,Q22021534,3 Arts Entertainment,0.0000,0.7273,0.0000,14,21,0
UNLIKELY,136139,Karna Productions,Q11294453,Kaname Production,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,25111,Ultra Vista,Q364603,Alta Vista,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,2821,Nine Films,Q16513838,Union Films,0.0000,0.7273,0.0000,1,3,0
UNLIKELY,74932,Chains Productions,Q19610529,ANS Productions,0.0000,0.7273,0.0000,1,3,0
UNLIKELY,117937,Arlet Films,Q107009153,Alta Films,0.0000,0.7273,0.0000,1,4,0
UNLIKELY,151066,Danhay Productions,Q5205731,DNA Productions,0.0000,0.7273,0.0000,1,3,0
UNLIKELY,62765,Fries Film Company,Q3072557,Fine Arts Film Company,0.0000,0.7273,0.0000,1,4,0
UNLIKELY,122700,Agosto Film,Q73367818,Pagot Film,0.0000,0.7273,0.0000,1,2,0
UNLIKELY,2843,Spinster,Q7577375,Spin Master,0.0000,0.7273,0.0000,1,3,0
UNLIKELY,37733,Anem Films,Q12301653,Angel Films,0.0000,0.7273,0.0000,10,2,0
UNLIKELY,75033,Arasu Films,Q3294957,Mars Films,0.0000,0.7273,0.0000,2,8,0
UNLIKELY,181969,Ureka Films,Q22000010,Aura Films,0.0000,0.7273,0.0000,1,3,0
UNLIKELY,159797,Kenya Films,Q101188881,Ena Film,0.0000,0.7273,0.0000,4,1,0
UNLIKELY,136116,Studio Take,Q18907547,Studio ATA,0.0000,0.7273,0.0000,3,11,0
UNLIKELY,12943,APJAC Productions,Q2891393,Batjac Productions,0.0000,0.7273,0.0000,8,15,0
UNLIKELY,95261,Raska Productions,Q56441336,Frakas Productions,0.0000,0.7273,0.0000,1,8,0
UNLIKELY,117799,Link Media,Q65092121,Lowik Media,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,60693,Demo Films,Q5972690,Lemon Films,0.0000,0.7273,0.0000,1,4,0
UNLIKELY,159795,ATV Network,Q1323547,TX Network,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,96941,Birsel Film,Q78345599,ISL Film,0.0000,0.7273,0.0000,22,2,0
UNLIKELY,117762,Mood Filmes,Q98215498,Moco Films,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,22506,Most Films,Q116687686,Morse Films,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,153462,Endaxi Film,Q101188881,Ena Film,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,117730,ME Studios,Q1149935,WWE Studios,0.0000,0.7273,0.0000,11,40,0
UNLIKELY,165106,Brat Films,Q80452333,Mobra Films,0.0000,0.7273,0.0000,5,3,0
UNLIKELY,13002,FiGa Films,Q7512312,Sigma Films,0.0000,0.7273,0.0000,6,6,0
UNLIKELY,43535,Plum Films,Q108183211,Lumen Films,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,123018,Ndolo Films,Q19839170,Noel Films,0.0000,0.7273,0.0000,2,4,0
UNLIKELY,87646,Pali Films,Q18578058,Alice Films,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,22467,Mu Films,Q17063093,Myung Films,0.0000,0.7273,0.0000,1,5,0
UNLIKELY,136104,Shotgun Shack Pictures,Q108673527,Shotgun Pictures,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,156567,Sunset Film,Q7560946,Sonet Film,0.0000,0.7273,0.0000,1,14,0
UNLIKELY,123064,Ariel Film,Q108218788,Rinkel Film,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,166382,Moo Studios,Q45313638,SO Studios,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,181886,Jina Films,Q24849199,Jonas Films,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,160928,Aktuel Film,Q1688330,Satel Film,0.0000,0.7273,0.0000,1,5,0
UNLIKELY,13043,Rise Films,Q116687686,Morse Films,0.0000,0.7273,0.0000,14,1,0
UNLIKELY,160951,Sappy Films,Q2420344,AP Films,0.0000,0.7273,0.0000,3,8,0
UNLIKELY,25443,ABC Studio,Q24039192,BBC Studios,0.0000,0.7273,0.0000,3,13,0
UNLIKELY,103632,Zapic films,Q2420344,AP Films,0.0000,0.7273,0.0000,1,8,0
UNLIKELY,166441,2B Studios,Q24039192,BBC Studios,0.0000,0.7273,0.0000,1,13,0
UNLIKELY,43487,Emcee Films,Q15210611,Ecce Films,0.0000,0.7273,0.0000,1,4,0
UNLIKELY,91042,3 Bears Entertainment,Q22021534,3 Arts Entertainment,0.0000,0.7273,0.0000,1,21,0
UNLIKELY,117599,Bang Films,Q12301653,Angel Films,0.0000,0.7273,0.0000,1,2,0
UNLIKELY,72345,Boshra Film,Q6470761,Bosna film,0.0000,0.7273,0.0000,6,4,0
UNLIKELY,163375,Alfan Film,Q4689069,Afghan Film,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,117583,Maniac Productions,Q113130800,Manga Productions,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,66481,Barr Films,Q17100945,Fubar Films,0.0000,0.7273,0.0000,12,1,0
UNLIKELY,150762,RSM Studios,Q177955,SF Studios,0.0000,0.7273,0.0000,1,215,0
UNLIKELY,123180,Gheko Films,Q1485801,GK Films,0.0000,0.7273,0.0000,1,20,0
UNLIKELY,150752,Pato Filmes,Q6017691,Plato Film,0.0000,0.7273,0.0000,1,6,0
UNLIKELY,150740,Gerson Productions,Q219135,Eon Productions,0.0000,0.7273,0.0000,1,29,0
UNLIKELY,117528,vpro cinema,Q24906550,PVP Cinema,0.0000,0.7273,0.0000,2,7,0
UNLIKELY,7649,Canes Films,Q78625928,Fanes Film,0.0000,0.7273,0.0000,1,2,0
UNLIKELY,97132,Span Vision,Q11289,Panavision,0.0000,0.7273,0.0000,1,2,0
UNLIKELY,123187,goPOP FILMS,Q28843477,Go Films,0.0000,0.7273,0.0000,1,4,0
UNLIKELY,117506,DeLeon Productions,Q219135,Eon Productions,0.0000,0.7273,0.0000,1,29,0
UNLIKELY,60619,Yalla Film,Q110905007,Pallas Film,0.0000,0.7273,0.0000,1,2,0
UNLIKELY,97150,Dynamo Production,Q5205731,DNA Productions,0.0000,0.7273,0.0000,2,3,0
UNLIKELY,86410,DDP Studios,Q31197934,DC Studios,0.0000,0.7273,0.0000,1,22,0
UNLIKELY,86409,DDP Studios,Q31197934,DC Studios,0.0000,0.7273,0.0000,2,22,0
UNLIKELY,150675,Dida Films,Q16545771,Dacia films,0.0000,0.7273,0.0000,1,3,0
UNLIKELY,75174,Knäppupp,Q10546797,Knäppupp AB,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,97172,Cipar Films,Q47153394,Parc Films,0.0000,0.7273,0.0000,1,2,0
UNLIKELY,22314,Clara Films,Q65092093,Lama Films,0.0000,0.7273,0.0000,16,2,0
UNLIKELY,117465,Supra Films,Q82291301,SRAB Films,0.0000,0.7273,0.0000,2,4,0
UNLIKELY,97192,Can Film,Q89028257,Charon Film,0.0000,0.7273,0.0000,6,1,0
UNLIKELY,86407,Canosa Productions,Q19610529,ANS Productions,0.0000,0.7273,0.0000,1,3,0
UNLIKELY,153509,Casa Films,Q3649554,Caesar Film,0.0000,0.7273,0.0000,1,9,0
UNLIKELY,189460,Nus Film,Q117555,Nimbus Film,0.0000,0.7273,0.0000,1,12,0
UNLIKELY,1114,Koala Films,Q107009153,Alta Films,0.0000,0.7273,0.0000,8,4,0
UNLIKELY,189456,Sonar Film,Q2740839,Solar Films,0.0000,0.7273,0.0000,2,40,0
UNLIKELY,25558,Aplomb Motion Pictures,Q113345467,TMPL Motion Pictures,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,159663,Riazi Films,Q14474500,Rapi Films,0.0000,0.7273,0.0000,1,15,0
UNLIKELY,166597,Globus Film,Q1871246,Lotus Film,0.0000,0.7273,0.0000,1,22,0
UNLIKELY,9187,Vansan Productions,Q19610529,ANS Productions,0.0000,0.7273,0.0000,1,3,0
UNLIKELY,25568,Filmus Productions,Q5448886,Film4 Productions,0.0000,0.7273,0.0000,1,104,0
UNLIKELY,185312,Unfold Production,Q117288521,UFO Production,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,117389,Kanvas Production,Q19610529,ANS Productions,0.0000,0.7273,0.0000,1,3,0
UNLIKELY,97313,VAA Productions,Q115424395,Ivania Productions,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,181786,Vidra Productions,Q24907551,Indira Productions,0.0000,0.7273,0.0000,2,3,0
UNLIKELY,75206,KM Records,Q277626,A&M Records,0.0000,0.7273,0.0000,4,3,0
UNLIKELY,22281,TATA Studio,Q106641490,AST Studio,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,71962,Tee Productions,Q96239295,Tekele Productions,0.0000,0.7273,0.0000,1,4,0
UNLIKELY,117351,Pacha Films,Q47153394,Parc Films,0.0000,0.7273,0.0000,5,2,0
UNLIKELY,75258,Orex Films,Q116687686,Morse Films,0.0000,0.7273,0.0000,4,1,0
UNLIKELY,166720,APT7 Filmes,Q2420344,AP Films,0.0000,0.7273,0.0000,1,8,0
UNLIKELY,22219,Lenz Films,Q5972690,Lemon Films,0.0000,0.7273,0.0000,1,4,0
UNLIKELY,166721,Salon Productions,Q109101258,Arlong Productions,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,103606,Les Films du Bilboquet,Q3232650,Les Films du Kiosque,0.0000,0.7273,0.0000,9,13,0
UNLIKELY,117329,Paguro Film,Q73367818,Pagot Film,0.0000,0.7273,0.0000,2,2,0
UNLIKELY,166767,Batavia Motion Picture,Q4849846,Balaji Motion Pictures,0.0000,0.7273,0.0000,1,21,0
UNLIKELY,117328,The FilmGym,Q16679546,The Film,0.0000,0.7273,0.0000,1,5,0
UNLIKELY,65734,Azari Media,Q300303,AZ Media,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,7562,Seneca Productions,Q19358340,Ena Productions,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,189455,Bendar Productions,Q19358340,Ena Productions,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,60547,Mirage Cinematografica,Q18196446,Fida Cinematografica,0.0000,0.7273,0.0000,2,10,0
UNLIKELY,186860,ikaik Films,Q85793324,Piki Films,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,25639,Samsung Entertainment,Q25103907,SAMG Entertainment,0.0000,0.7273,0.0000,7,3,0
UNLIKELY,97426,Jet Productions,Q6189091,Jetlag Productions,0.0000,0.7273,0.0000,1,2,0
UNLIKELY,8009,Belgacom,Q4496752,Belgacom 11,0.0000,0.7273,0.0000,17,1,0
UNLIKELY,7560,Cat.Studios,Q5849866,CEA Studios,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,181679,Film Stream,Q99539463,FilmTeam,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,47893,Surla Films,Q82291301,SRAB Films,0.0000,0.7273,0.0000,3,4,0
UNLIKELY,56006,Indy Films,Q17335612,Vinyl Films,0.0000,0.7273,0.0000,1,5,0
UNLIKELY,150364,Peak Media,Q7573630,Spark Media,0.0000,0.7273,0.0000,2,1,0
UNLIKELY,22157,Beacon Productions,Q219135,Eon Productions,0.0000,0.7273,0.0000,1,29,0
UNLIKELY,95179,Laeto Films,Q6017691,Plato Film,0.0000,0.7273,0.0000,2,6,0
UNLIKELY,25701,Onset Films,Q7560946,Sonet Film,0.0000,0.7273,0.0000,1,14,0
UNLIKELY,181599,Film10 Production,Q5448886,Film4 Productions,0.0000,0.7273,0.0000,1,104,0
UNLIKELY,174691,OK Records,Q778792,RSO Records,0.0000,0.7273,0.0000,1,5,0
UNLIKELY,117145,Coco Filmes,Q98215498,Moco Films,0.0000,0.7273,0.0000,15,1,0
UNLIKELY,70306,Mute Films,Q2716300,Motel Films,0.0000,0.7273,0.0000,4,4,0
UNLIKELY,47897,Cal-Am Productions,Q101208746,Scala Productions,0.0000,0.7273,0.0000,3,1,0
UNLIKELY,86231,galan productions,Q17305146,Alfran Productions,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,123528,30 Pictures,Q7395369,S Pictures,0.0000,0.7273,0.0000,1,5,0
UNLIKELY,117103,Centerfilm,Q11963364,Centralfilm,0.0000,0.7273,0.0000,1,2,0
UNLIKELY,60434,Golden Motion Pictures,Q107022380,Emotion Pictures,0.0000,0.7273,0.0000,1,1,0
UNLIKELY,97528,Urban Films,Q22000010,Aura Films,0.0000,0.7273,0.0000,4,3,0
UNLIKELY,185262,Keith Productions,Q8069122,Zenith Productions,0.0000,0.7273,0.0000,1,4,0
UNLIKELY,181548,Pop Studios,Q45313638,SO Studios,0.0000,0.7273,0.0000,1,1,0
